INFO 2025-03-25 10:33:32,811 basehttp "GET /static/js/main.js HTTP/1.1" 304 0
INFO 2025-03-25 10:33:33,465 basehttp "GET /dashboard/ HTTP/1.1" 200 8148
INFO 2025-03-25 10:33:33,661 basehttp "GET /dashboard/ HTTP/1.1" 200 8148
INFO 2025-03-25 10:33:33,829 basehttp "GET /dashboard/ HTTP/1.1" 200 8148
INFO 2025-03-25 10:33:33,987 basehttp "GET /dashboard/ HTTP/1.1" 200 8148
INFO 2025-03-25 10:33:34,130 basehttp "GET /dashboard/ HTTP/1.1" 200 8148
INFO 2025-03-25 10:33:36,966 basehttp "GET /accounts/logout/ HTTP/1.1" 302 0
INFO 2025-03-25 10:33:36,970 basehttp "GET /accounts/login/ HTTP/1.1" 200 5534
INFO 2025-03-25 10:33:37,033 basehttp "GET /static/js/auth.js HTTP/1.1" 304 0
INFO 2025-03-25 10:33:46,801 basehttp "POST /accounts/login/ HTTP/1.1" 302 0
INFO 2025-03-25 10:33:46,821 basehttp "GET /accounts/profile/ HTTP/1.1" 200 7805
INFO 2025-03-25 10:33:46,888 basehttp "GET /static/js/profile.js HTTP/1.1" 304 0
INFO 2025-03-25 10:33:49,591 basehttp "GET / HTTP/1.1" 200 6472
INFO 2025-03-25 10:33:54,150 basehttp "GET /jobs/1/ HTTP/1.1" 200 6237
INFO 2025-03-25 10:33:54,203 basehttp "GET /static/js/jobs.js HTTP/1.1" 304 0
INFO 2025-03-25 10:34:13,687 basehttp "GET / HTTP/1.1" 200 6471
INFO 2025-03-25 10:34:16,708 basehttp "GET /jobs/ HTTP/1.1" 200 6523
INFO 2025-03-25 10:34:23,074 basehttp "GET /jobs/ HTTP/1.1" 200 6523
INFO 2025-03-25 10:34:24,789 basehttp "GET / HTTP/1.1" 200 6471
INFO 2025-03-25 10:34:26,477 basehttp "GET /jobs/ HTTP/1.1" 200 6523
INFO 2025-03-25 10:34:30,302 basehttp "GET /accounts/profile/ HTTP/1.1" 200 7283
INFO 2025-03-25 10:35:16,913 basehttp "GET / HTTP/1.1" 200 6472
INFO 2025-03-25 13:19:51,418 autoreload Watching for file changes with StatReloader
WARNING 2025-03-25 13:19:59,712 base Session data corrupted
INFO 2025-03-25 13:19:59,712 basehttp "GET / HTTP/1.1" 200 6027
INFO 2025-03-25 13:19:59,777 basehttp "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2025-03-25 13:19:59,777 basehttp "GET /static/css/responsive.css HTTP/1.1" 304 0
INFO 2025-03-25 13:19:59,783 basehttp "GET /static/js/main.js HTTP/1.1" 304 0
